Mother,time,SizeFit,Size,gr,score,Replica
785.0,0.6666666666666666,25.408806275741355,25.25009018,0.388609768207511,0.9975626226470659,1.0
785.0,1.0,28.92286350568925,28.93210201,0.388609768207511,0.9975626226470659,1.0
785.0,1.3333333333333333,16.328007682050018,16.27585381,0.3166541115917954,0.9513221373652884,1.0
785.0,1.6666666666666667,18.14569362141813,16.56311221,0.3166541115917954,0.9513221373652884,1.0
785.0,2.0,20.165730162189288,17.55618908,0.3166541115917954,0.9513221373652884,1.0
785.0,2.3333333333333335,22.41064361927928,22.7787241,0.3166541115917954,0.9513221373652884,1.0
785.0,2.6666666666666665,24.905468008891468,24.39996503,0.3166541115917954,0.9513221373652884,1.0
785.0,3.0,27.678024213829538,27.92932567,0.3166541115917954,0.9513221373652884,1.0
785.0,3.3333333333333335,30.759230226384,30.77987783,0.3166541115917954,0.9513221373652884,1.0
785.0,3.6666666666666665,34.18344592844723,34.10506646,0.3166541115917954,0.9513221373652884,1.0
785.0,4.0,18.930982137316114,19.19873584,0.1819635523826804,0.9116234020891056,1.0
785.0,4.333333333333333,20.114769855917658,20.36346304,0.1819635523826804,0.9116234020891056,1.0
785.0,4.666666666666667,21.372581909471666,21.55310731,0.1819635523826804,0.9116234020891056,1.0
785.0,5.0,22.70904717026584,22.15047873,0.1819635523826804,0.9116234020891056,1.0
785.0,5.333333333333333,24.12908396214013,24.22892619,0.1819635523826804,0.9116234020891056,1.0
785.0,5.666666666666667,25.637918160403046,24.73877346,0.1819635523826804,0.9116234020891056,1.0
785.0,6.0,27.241102423567714,26.59547762,0.1819635523826804,0.9116234020891056,1.0
785.0,6.333333333333333,28.94453662768228,29.35962558,0.1819635523826804,0.9116234020891056,1.0
785.0,6.666666666666667,30.7544895784551,31.73800297,0.1819635523826804,0.9116234020891056,1.0
785.0,7.0,32.677622081077374,36.61710344,0.1819635523826804,0.9116234020891056,1.0
785.0,7.333333333333333,34.72101145264254,39.51458813,0.1819635523826804,0.9116234020891056,1.0
785.0,7.666666666666667,36.892177567370545,45.07330866,0.1819635523826804,0.9116234020891056,1.0
785.0,8.0,25.629761428235472,25.65359176,0.34569358618916207,0.9998048970738797,1.0
785.0,8.333333333333334,28.759996967971773,28.70658987,0.34569358618916207,0.9998048970738797,1.0
785.0,8.666666666666666,32.27253706257736,32.30254379,0.34569358618916207,0.9998048970738797,1.0
785.0,9.0,19.34314484244315,19.00981611,0.335388555004586,0.9912383310876266,1.0
785.0,9.333333333333334,21.63114707007009,20.8928025,0.335388555004586,0.9912383310876266,1.0
785.0,9.666666666666666,24.18978544483163,25.15178252,0.335388555004586,0.9912383310876266,1.0
785.0,10.0,27.051072140165186,27.95359274,0.335388555004586,0.9912383310876266,1.0
785.0,10.333333333333334,30.250805886695805,30.63783474,0.335388555004586,0.9912383310876266,1.0
785.0,10.666666666666666,33.8290198648282,33.49401978,0.335388555004586,0.9912383310876266,1.0
785.0,11.0,37.83048257627562,37.28788245,0.335388555004586,0.9912383310876266,1.0
785.0,11.333333333333334,42.305257961134295,41.96735955,0.335388555004586,0.9912383310876266,1.0
785.0,11.666666666666666,23.46585959853826,24.33223532,0.26770837966612987,0.9833713327360956,1.0
785.0,12.0,25.656134590734688,24.64939181,0.26770837966612987,0.9833713327360956,1.0
785.0,12.333333333333334,28.050847205226436,27.90238179,0.26770837966612987,0.9833713327360956,1.0
785.0,12.666666666666666,30.66907940275298,30.98014193,0.26770837966612987,0.9833713327360956,1.0
785.0,13.0,33.531694231221515,33.01530816,0.26770837966612987,0.9833713327360956,1.0
785.0,13.333333333333334,36.66150207023188,37.11119148,0.26770837966612987,0.9833713327360956,1.0
785.0,13.666666666666666,40.08344239266473,39.87313188,0.26770837966612987,0.9833713327360956,1.0
785.0,14.0,43.82478249167686,44.15820897,0.26770837966612987,0.9833713327360956,1.0
785.0,14.333333333333334,47.91533475663403,51.58219731,0.26770837966612987,0.9833713327360956,1.0
785.0,14.666666666666666,30.36055373489468,30.35588374,0.527734395771229,0.9999977059007239,1.0
785.0,15.0,36.19987466672092,36.21101361,0.527734395771229,0.9999977059007239,1.0
785.0,15.333333333333334,43.162286739855105,43.15564761,0.527734395771229,0.9999977059007239,1.0
795.0,0.0,11.708503652652217,12.96735431,0.4273010197586841,0.9250914352430027,1.0
795.0,0.3333333333333333,13.500801566508027,13.65174295,0.4273010197586841,0.9250914352430027,1.0
795.0,0.6666666666666666,15.567458348696617,14.56634035,0.4273010197586841,0.9250914352430027,1.0
795.0,1.0,17.9504719215784,14.3813117,0.4273010197586841,0.9250914352430027,1.0
795.0,1.3333333333333333,20.698269106617026,20.20361155,0.4273010197586841,0.9250914352430027,1.0
795.0,1.6666666666666667,23.866689738386874,24.09786647,0.4273010197586841,0.9250914352430027,1.0
795.0,2.0,27.52012142340539,27.15321772,0.4273010197586841,0.9250914352430027,1.0
795.0,2.3333333333333335,31.732808003987795,32.2721287,0.4273010197586841,0.9250914352430027,1.0
795.0,2.6666666666666665,16.795721634726124,16.77306922,0.3574944398962858,0.9121643117531703,1.0
795.0,3.0,18.921313832480315,18.97245568,0.3574944398962858,0.9121643117531703,1.0
795.0,3.3333333333333335,21.31591157161071,21.28716277,0.3574944398962858,0.9121643117531703,1.0
795.0,3.6666666666666665,24.01355900290387,26.54340677,0.3574944398962858,0.9121643117531703,1.0
795.0,4.0,13.679483975169509,18.30563175,0.5833375428672775,0.8230051943138044,1.0
795.0,4.333333333333333,16.615617029178622,16.885724,0.5833375428672775,0.8230051943138044,1.0
795.0,4.666666666666667,20.18195494519082,19.54988443,0.5833375428672775,0.8230051943138044,1.0
795.0,5.0,24.513763448834556,24.89077555,0.5833375428672775,0.8230051943138044,1.0
795.0,5.333333333333333,29.775341390731423,29.788191499999996,0.5833375428672775,0.8230051943138044,1.0
795.0,5.666666666666667,36.166252349830614,38.72336902,0.5833375428672775,0.8230051943138044,1.0
795.0,6.0,21.957150670754043,22.05051824,0.6268522078267699,0.9575646632501443,1.0
795.0,6.333333333333333,27.059647425276065,24.45467071,0.6268522078267699,0.9575646632501443,1.0
795.0,6.666666666666667,33.34788423871138,32.92606481,0.6268522078267699,0.9575646632501443,1.0
